Event,Sport,Date,Time,Competitors
"Simple femmes, poules préliminaires",Badminton,28/07/2024,15:40,[]
"Simple femmes, poules préliminaires",Badminton,28/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,28/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,28/07/2024,16:30,[]
"Simple hommes, poules préliminaires",Badminton,28/07/2024,16:30,[]
"Simple hommes, poules préliminaires",Badminton,28/07/2024,16:30,[]
"Double mixte, poules préliminaires",Badminton,28/07/2024,19:30,[]
"Double mixte, poules préliminaires",Badminton,28/07/2024,19:30,[]
"Double mixte, poules préliminaires",Badminton,28/07/2024,19:30,[]
"Double mixte, poules préliminaires",Badminton,28/07/2024,20:20,[]
"Double hommes, poules préliminaires",Badminton,28/07/2024,20:20,[]
"Simple femmes, poules préliminaires",Badminton,28/07/2024,20:20,[]
"Simple femmes, poules préliminaires",Badminton,28/07/2024,21:10,[]
"Double femmes, poules préliminaires",Badminton,28/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,28/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,28/07/2024,22:00,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,08:30,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,08:30,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,08:30,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,09:20,[]
"Double hommes, poules préliminaires",Badminton,29/07/2024,09:20,[]
"Double hommes, poules préliminaires",Badminton,29/07/2024,09:20,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,10:10,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,10:10,[]
"Double femmes, poules préliminaires",Badminton,29/07/2024,10:10,[]
"Double femmes, poules préliminaires",Badminton,29/07/2024,11:00,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,11:00,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,11:00,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,14:00,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,14:00,[]
"Double hommes, poules préliminaires",Badminton,29/07/2024,14:00,[]
"Double femmes, poules préliminaires",Badminton,29/07/2024,14:50,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,14:50,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,14:50,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,16:30,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,19:30,[]
"Double mixte, poules préliminaires",Badminton,29/07/2024,19:30,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,19:30,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,20:20,[]
"Simple femmes, poules préliminaires",Badminton,29/07/2024,20:20,[]
"Double hommes, poules préliminaires",Badminton,29/07/2024,20:20,[]
"Double femmes, poules préliminaires",Badminton,29/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,29/07/2024,22:00,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,08:30,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,08:30,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,08:30,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,09:20,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,09:20,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,09:20,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,10:10,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,10:10,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,10:10,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,11:00,[]
"Simple hommes, poules préliminaires",Badminton,30/07/2024,11:00,[]
"Simple hommes, poules préliminaires",Badminton,30/07/2024,11:00,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,14:00,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,14:00,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,14:00,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,14:50,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,14:50,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,14:50,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,15:40,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,15:40,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,30/07/2024,16:30,[]
"Simple hommes, poules préliminaires",Badminton,30/07/2024,16:30,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,19:30,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,19:30,[]
"Simple femmes, poules préliminaires",Badminton,30/07/2024,19:30,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,20:20,[]
"Double hommes, poules préliminaires",Badminton,30/07/2024,20:20,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,20:20,[]
"Double femmes, poules préliminaires",Badminton,30/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,30/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,30/07/2024,21:10,[]
"Simple hommes, poules préliminaires",Badminton,30/07/2024,22:00,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,08:30,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,08:30,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,08:30,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,09:20,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,09:20,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,09:20,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,10:10,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,10:10,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,10:10,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,11:00,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,11:00,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,14:00,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,14:00,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,14:00,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,14:50,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,14:50,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,14:50,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,15:40,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,16:30,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,16:30,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,19:30,[]
"Simple femmes, poules préliminaires",Badminton,31/07/2024,19:30,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,19:30,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,20:20,[]
"Simple hommes, poules préliminaires",Badminton,31/07/2024,20:20,[]
"Double mixte, quart de finale",Badminton,31/07/2024,20:20,[]
"Double mixte, quart de finale",Badminton,31/07/2024,21:10,[]
"Double mixte, quart de finale",Badminton,31/07/2024,21:10,[]
"Double mixte, quart de finale",Badminton,31/07/2024,21:30,[]
"Double femmes, quart de finale",Badminton,01/08/2024,08:30,[]
"Double femmes, quart de finale",Badminton,01/08/2024,08:30,[]
"Double femmes, quart de finale",Badminton,01/08/2024,08:30,[]
"Simple hommes, 8èmes de finale",Badminton,01/08/2024,09:40,[]
"Simple hommes, 8èmes de finale",Badminton,01/08/2024,09:40,[]
"Double femmes, quart de finale",Badminton,01/08/2024,09:40,[]
"Double hommes, quart de finale",Badminton,01/08/2024,13:00,[]
"Double hommes, quart de finale",Badminton,01/08/2024,13:00,[]
"Double hommes, quart de finale",Badminton,01/08/2024,13:00,[]
"Simple hommes, 8èmes de finale",Badminton,01/08/2024,14:10,[]
"Simple hommes, 8èmes de finale",Badminton,01/08/2024,14:10,[]
"Double hommes, quart de finale",Badminton,01/08/2024,14:10,[]
"Simple hommes, 8èmes de finale",Badminton,01/08/2024,15:20,[]
"Simple femmes, 8èmes de finale",Badminton,01/08/2024,18:30,[]
"Simple femmes, 8èmes de finale",Badminton,01/08/2024,18:30,[]
"Simple femmes, 8èmes de finale",Badminton,01/08/2024,18:30,[]
"Simple femmes, 8èmes de finale",Badminton,01/08/2024,19:30,[]
"Simple femmes, 8èmes de finale",Badminton,01/08/2024,19:30,[]
"Double mixte, demi-finale",Badminton,01/08/2024,19:30,[]
"Double mixte, demi-finale",Badminton,01/08/2024,20:30,[]
"Double femmes, demi-finale",Badminton,02/08/2024,08:30,[]
"Double femmes, demi-finale",Badminton,02/08/2024,09:40,[]
"Double hommes, demi-finale",Badminton,02/08/2024,10:50,[]
"Double hommes, demi-finale",Badminton,02/08/2024,12:00,[]
"Double mixte, match bronze",Badminton,02/08/2024,15:00,[]
"Double mixte, match or",Badminton,02/08/2024,16:10,[]
"Simple hommes, quart de finale",Badminton,02/08/2024,17:40,[]
"Simple hommes, quart de finale",Badminton,02/08/2024,18:50,[]
"Simple hommes, quart de finale",Badminton,02/08/2024,20:00,[]
"Simple hommes, quart de finale",Badminton,02/08/2024,21:10,[]
"Simple femmes, quart de finale",Badminton,03/08/2024,08:30,[]
"Simple femmes, quart de finale",Badminton,03/08/2024,09:40,[]
"Simple femmes, quart de finale",Badminton,03/08/2024,10:50,[]
"Simple femmes, quart de finale",Badminton,03/08/2024,12:00,[]
"Double femmes, match bronze",Badminton,03/08/2024,15:00,[]
"Double femmes, match or",Badminton,03/08/2024,16:10,[]
"Simple femmes, demi-finale",Badminton,04/08/2024,08:30,[]
"Simple femmes, demi-finale",Badminton,04/08/2024,09:40,[]
"Simple hommes, demi-finale",Badminton,04/08/2024,10:50,[]
"Simple hommes, demi-finale",Badminton,04/08/2024,12:00,[]
"Double hommes, match bronze",Badminton,04/08/2024,15:00,[]
"Double hommes, match or",Badminton,04/08/2024,16:10,[]
"Simple femmes, match bronze",Badminton,05/08/2024,09:45,[]
"Simple femmes, match or",Badminton,05/08/2024,10:55,[]
"Simple hommes, match bronze",Badminton,05/08/2024,14:30,[]
"Simple hommes, match or",Badminton,05/08/2024,15:40,[]
"Concours multiple ind., qualif. - 1/2",Gymnastique Rythmique,08/08/2024,10:00,[]
"Concours multiple ind., qualif. - 2/2",Gymnastique Rythmique,08/08/2024,15:00,[]
"Concours général ensembles, qual. - 1/2",Gymnastique Rythmique,09/08/2024,10:00,[]
"Concours général ensembles, qual. - 2/2",Gymnastique Rythmique,09/08/2024,11:15,[]
"Concours multiple individuel, finale",Gymnastique Rythmique,09/08/2024,14:30,[]
"Concours général des ensembles, finale",Gymnastique Rythmique,10/08/2024,14:00,[]
"Épreuve d'équipe, programme technique",Natation Artistique,05/08/2024,19:30,[]
"Épreuve d'équipe, programme libre",Natation Artistique,06/08/2024,19:30,[]
"Épreuve d'équipe, prog. acrobatique",Natation Artistique,07/08/2024,19:30,[]
"Épreuve de duo, programme technique",Natation Artistique,09/08/2024,19:30,[]
"Épreuve de duo, programme libre",Natation Artistique,10/08/2024,19:30,[]
Tremplin 3m synchronisé - femmes,Plongeon,27/07/2024,11:00,[]
Haut vol 10m synchronisé - hommes,Plongeon,29/07/2024,11:00,[]
Haut vol 10m synchronisé - femmes,Plongeon,31/07/2024,11:00,[]
Tremplin 3m synchronisé - hommes,Plongeon,02/08/2024,11:00,[]
"Haut vol 10m - femmes, éliminatoires",Plongeon,05/08/2024,10:00,[]
"Haut vol 10m - femmes, demi-finale",Plongeon,05/08/2024,15:00,[]
"Tremplin 3m - hommes, éliminatoires",Plongeon,06/08/2024,10:00,[]
"Haut vol 10m - femmes, finale",Plongeon,06/08/2024,15:00,[]
"Tremplin 3m - hommes, demi-finale",Plongeon,07/08/2024,10:00,[]
"Tremplin 3m - femmes, éliminatoires",Plongeon,07/08/2024,15:00,[]
"Tremplin 3m - femmes, demi-finale",Plongeon,08/08/2024,10:00,[]
"Tremplin 3m - hommes, finale",Plongeon,08/08/2024,15:00,[]
"Haut vol 10m - hommes, éliminatoires",Plongeon,09/08/2024,10:00,[]
"Tremplin 3m - femmes, finale",Plongeon,09/08/2024,15:00,[]
"Haut vol 10m - hommes, demi-finale",Plongeon,10/08/2024,10:00,[]
"Haut vol 10m - hommes, finale",Plongeon,10/08/2024,15:00,[]
"Femmes, tour préliminaire - groupe A",Water-Polo,27/07/2024,14:00,"['Pays-Bas', 'Hongrie']"
"Femmes, tour préliminaire - groupe B",Water-Polo,27/07/2024,15:35,"['Grèce', 'États-Unis']"
"Femmes, tour préliminaire - groupe B",Water-Polo,27/07/2024,18:30,"['Espagne', 'France']"
"Femmes, tour préliminaire - groupe A",Water-Polo,27/07/2024,20:05,"['Australie', 'Chine']"
"Hommes, tour préliminaire - groupe B",Water-Polo,28/07/2024,10:30,"['Australie', 'Espagne']"
"Hommes, tour préliminaire - groupe B",Water-Polo,28/07/2024,12:05,"['Serbie', 'Japon']"
"Hommes, tour préliminaire - groupe A",Water-Polo,28/07/2024,15:00,"['Italie', 'États-Unis']"
"Hommes, tour préliminaire - groupe A",Water-Polo,28/07/2024,16:35,"['Croatie', 'Monténégro']"
"Hommes, tour préliminaire - groupe B",Water-Polo,28/07/2024,19:30,"['France', 'Hongrie']"
"Hommes, tour préliminaire - groupe A",Water-Polo,28/07/2024,21:05,"['Roumanie', 'Grèce']"
"Femmes, tour préliminaire - groupe B",Water-Polo,29/07/2024,14:00,"['France', 'Italie']"
"Femmes, tour préliminaire - groupe B",Water-Polo,29/07/2024,15:35,"['États-Unis', 'Espagne']"
"Femmes, tour préliminaire - groupe A",Water-Polo,29/07/2024,18:30,"['Chine', 'Pays-Bas']"
"Femmes, tour préliminaire - groupe A",Water-Polo,29/07/2024,20:05,"['Hongrie', 'Canada']"
"Hommes, tour préliminaire - groupe B",Water-Polo,30/07/2024,10:30,"['Australie', 'Serbie']"
"Hommes, tour préliminaire - groupe A",Water-Polo,30/07/2024,12:05,"['Croatie', 'Italie']"
"Hommes, tour préliminaire - groupe B",Water-Polo,30/07/2024,15:00,"['Japon', 'France']"
"Hommes, tour préliminaire - groupe A",Water-Polo,30/07/2024,16:35,"['États-Unis', 'Roumanie']"
"Hommes, tour préliminaire - groupe A",Water-Polo,30/07/2024,19:30,"['Monténégro', 'Grèce']"
"Hommes, tour préliminaire - groupe B",Water-Polo,30/07/2024,21:05,"['Espagne', 'Hongrie']"
"Femmes, tour préliminaire - groupe A",Water-Polo,31/07/2024,14:00,"['Pays-Bas', 'Australie']"
"Femmes, tour préliminaire - groupe A",Water-Polo,31/07/2024,15:35,"['Canada', 'Chine']"
"Femmes, tour préliminaire - groupe B",Water-Polo,31/07/2024,18:30,"['Italie', 'États-Unis']"
"Femmes, tour préliminaire - groupe B",Water-Polo,31/07/2024,20:05,"['Espagne', 'Grèce']"
"Hommes, tour préliminaire - groupe A",Water-Polo,01/08/2024,10:30,"['Grèce', 'États-Unis']"
"Hommes, tour préliminaire - groupe B",Water-Polo,01/08/2024,12:05,"['Serbie', 'Espagne']"
"Hommes, tour préliminaire - groupe B",Water-Polo,01/08/2024,15:00,"['France', 'Australie']"
"Hommes, tour préliminaire - groupe A",Water-Polo,01/08/2024,16:35,"['Italie', 'Monténégro']"
"Hommes, tour préliminaire - groupe A",Water-Polo,01/08/2024,19:30,"['Roumanie', 'Croatie']"
"Hommes, tour préliminaire - groupe B",Water-Polo,01/08/2024,21:05,"['Hongrie', 'Japon']"
"Femmes, tour préliminaire - groupe A",Water-Polo,02/08/2024,14:00,"['Australie', 'Canada']"
"Femmes, tour préliminaire - groupe B",Water-Polo,02/08/2024,15:35,"['Grèce', 'Italie']"
"Femmes, tour préliminaire - groupe B",Water-Polo,02/08/2024,18:30,"['États-Unis', 'France']"
"Femmes, tour préliminaire - groupe A",Water-Polo,02/08/2024,20:05,"['Chine', 'Hongrie']"
"Hommes, tour préliminaire - groupe B",Water-Polo,03/08/2024,10:30,"['Espagne', 'Japon']"
"Hommes, tour préliminaire - groupe A",Water-Polo,03/08/2024,12:05,"['Croatie', 'Grèce']"
"Hommes, tour préliminaire - groupe B",Water-Polo,03/08/2024,15:00,"['Australie', 'Hongrie']"
"Hommes, tour préliminaire - groupe A",Water-Polo,03/08/2024,16:35,"['Monténégro', 'États-Unis']"
"Hommes, tour préliminaire - groupe B",Water-Polo,03/08/2024,19:30,"['Serbie', 'France']"
"Hommes, tour préliminaire - groupe A",Water-Polo,03/08/2024,21:05,"['Italie', 'Roumanie']"
"Femmes, tour préliminaire - groupe A",Water-Polo,04/08/2024,14:00,"['Hongrie', 'Australie']"
"Femmes, tour préliminaire - groupe B",Water-Polo,04/08/2024,15:35,"['Italie', 'Espagne']"
"Femmes, tour préliminaire - groupe A",Water-Polo,04/08/2024,18:30,"['Canada', 'Pays-Bas']"
"Femmes, tour préliminaire - groupe B",Water-Polo,04/08/2024,20:05,"['France', 'Grèce']"
"Hommes, tour préliminaire - groupe B",Water-Polo,05/08/2024,12:00,"['Hongrie', 'Serbie']"
"Hommes, tour préliminaire - groupe B",Water-Polo,05/08/2024,13:35,"['Australie', 'Japon']"
"Hommes, tour préliminaire - groupe A",Water-Polo,05/08/2024,15:10,"['Grèce', 'Italie']"
"Hommes, tour préliminaire - groupe A",Water-Polo,05/08/2024,18:30,"['Croatie', 'États-Unis']"
"Hommes, tour préliminaire - groupe B",Water-Polo,05/08/2024,20:05,"['France', 'Espagne']"
"Hommes, tour préliminaire - groupe A",Water-Polo,05/08/2024,21:40,"['Roumanie', 'Monténégro']"
"Femmes, quart de finale",Water-Polo,06/08/2024,14:00,[]
"Femmes, quart de finale",Water-Polo,06/08/2024,15:35,[]
"Femmes, quart de finale",Water-Polo,06/08/2024,19:00,[]
"Femmes, quart de finale",Water-Polo,06/08/2024,20:35,[]
"Hommes, quart de finale",Water-Polo,07/08/2024,14:00,[]
"Hommes, quart de finale",Water-Polo,07/08/2024,15:35,[]
"Hommes, quart de finale",Water-Polo,07/08/2024,19:00,[]
"Hommes, quart de finale",Water-Polo,07/08/2024,20:35,[]
"Femmes, classement 5e-8e",Water-Polo,08/08/2024,13:00,[]
"Femmes, demi-finale",Water-Polo,08/08/2024,14:35,[]
"Femmes, classement 5e-8e",Water-Polo,08/08/2024,18:00,[]
"Femmes, demi-finale",Water-Polo,08/08/2024,19:35,[]
"Hommes, classement 5e-8e",Water-Polo,09/08/2024,13:00,[]
"Hommes, demi-finale",Water-Polo,09/08/2024,14:35,[]
"Hommes, classement 5e-8e",Water-Polo,09/08/2024,18:00,[]
"Hommes, demi-finale",Water-Polo,09/08/2024,19:35,[]
"Femmes, classement 7e-8e",Water-Polo,10/08/2024,09:00,[]
"Femmes, médaille bronze",Water-Polo,10/08/2024,10:35,[]
"Femmes, classement 5e-6e",Water-Polo,10/08/2024,14:00,[]
"Femmes, médaille or",Water-Polo,10/08/2024,15:35,[]
"Hommes, classement 7e-8e",Water-Polo,10/08/2024,19:35,[]
"Hommes, classement 5e-6e",Water-Polo,11/08/2024,09:00,[]
"Hommes, médaille bronze",Water-Polo,11/08/2024,10:35,[]
"Hommes, médaille or",Water-Polo,11/08/2024,14:00,[]
"Carabine à air 10 m - mixte, qualif.",Tir,27/07/2024,09:00,[]
"Carabine à air 10 m - mixte, bronze",Tir,27/07/2024,10:30,[]
"Pistolet à air 10 m - hom, qualification",Tir,27/07/2024,10:30,[]
"Carabine à air 10 m - mixte, or",Tir,27/07/2024,11:00,[]
Pistolet à air 10 m - fem qualification,Tir,27/07/2024,12:30,[]
"Carabine à air 10 m - fem., qualif.",Tir,28/07/2024,09:15,[]
"Pistolet à air 10 m - hommes, finale",Tir,28/07/2024,09:30,[]
Carabine à air 10 m - hom. Qualification,Tir,28/07/2024,11:15,[]
"Pistolet à air 10 m - femmes, finale",Tir,28/07/2024,12:00,[]
"Fosse - hom., qualif. - jour 1",Tir,29/07/2024,09:00,[]
"Pistolet à air 10 m - mixte, qualif.",Tir,29/07/2024,09:15,[]
"Carabine à air 10 m - fem., finale",Tir,29/07/2024,09:30,[]
"Carabine à air 10 m - hommes, finale",Tir,29/07/2024,12:00,[]
"Fosse - hom., qualif. - jour 2",Tir,30/07/2024,,[]
"Fosse - femmes, qualif. - jour 1",Tir,30/07/2024,,[]
"Pistolet à air 10 m - mixte, bronze",Tir,30/07/2024,09:30,[]
"Pistolet à air 10 m - mixte, or",Tir,30/07/2024,10:00,[]
"Fosse olympique - hommes, finale",Tir,30/07/2024,15:30,[]
"Carabine 50 m 3 pos. - hom., qualif.",Tir,31/07/2024,09:00,[]
"Fosse - femmes, qualif. - jour 2",Tir,31/07/2024,09:00,[]
"Fosse olympique - femmes, finale",Tir,31/07/2024,15:30,[]
"Carabine 50 m 3 pos. - hommes, finale",Tir,01/08/2024,09:30,[]
"Carabine 50 m 3 pos. - fem., qualif.",Tir,01/08/2024,12:00,[]
"Skeet - hommes, qualification - jour 1",Tir,02/08/2024,09:00,[]
"25 m pistolet - fem., qualif. précision",Tir,02/08/2024,09:00,[]
"Carabine 50 m 3 pos. - femmes, finale",Tir,02/08/2024,09:30,[]
"Skeet - hommes, qualification - jour 2",Tir,03/08/2024,,[]
"Skeet - femmes, qualification - jour 1",Tir,03/08/2024,,[]
"25 m pistolet - femmes, finale",Tir,03/08/2024,09:30,[]
"Skeet - hommes, finale",Tir,03/08/2024,15:30,[]
Pistolet Rapide 25 m - h. qual 1ère étap,Tir,04/08/2024,09:00,[]
"Skeet - femmes, qualification - jour 2",Tir,04/08/2024,09:30,[]
"Skeet - femmes, finale",Tir,04/08/2024,15:30,[]
"Skeet - équipe mixte, qualif.",Tir,05/08/2024,09:00,[]
"Pistolet rapide 25 m - hom., finale",Tir,05/08/2024,09:30,[]
"Skeet - équipe mixte, or",Tir,05/08/2024,15:00,[]
"CC par équipes, dressage",Sports Équestres,27/07/2024,09:30,[]
"CC individuel, dressage",Sports Équestres,27/07/2024,09:30,[]
"CC par équipes, cross-country",Sports Équestres,28/07/2024,10:30,[]
"CC individuel, cross-country",Sports Équestres,28/07/2024,13:00,[]
"CC ind., saut d'obstacles - qualif.",Sports Équestres,29/07/2024,11:00,[]
"CC par équipes, saut d'obstacles, finale",Sports Équestres,29/07/2024,12:15,[]
"CC ind., saut d'obstacles - finale",Sports Équestres,29/07/2024,15:00,[]
Dressage Team Grand Prix Day 1,Sports Équestres,30/07/2024,11:00,[]
Dressage Individual Grand Prix Day 1,Sports Équestres,30/07/2024,13:45,[]
Dressage Team Grand Prix Day 2,Sports Équestres,31/07/2024,10:00,[]
Dressage Individual Grand Prix Day 2,Sports Équestres,31/07/2024,12:45,[]
"Saut d'obstacles équipes, épr. qualif.",Sports Équestres,01/08/2024,11:00,[]
"Saut d'obstacles par équipes, finale",Sports Équestres,02/08/2024,14:00,[]
"Dressage équipes, grand prix - spécial",Sports Équestres,03/08/2024,10:00,[]
"Dressage ind., grand prix - libre",Sports Équestres,04/08/2024,10:00,[]
"Saut d'obstacles ind., épreuve qualif.",Sports Équestres,05/08/2024,14:00,[]
"Saut d'obstacles individuel, finale",Sports Équestres,06/08/2024,10:00,[]
Cross-country - femmes,Cyclisme VTT,28/07/2024,14:10,[]
Cross-country - hommes,Cyclisme VTT,29/07/2024,14:10,[]
"Épée individuelle - fem., tableau de 64",Escrime,27/07/2024,10:00,[]
"Sabre individuel - hommes, tableau de 64",Escrime,27/07/2024,10:25,[]
"Épée individuelle - fem., tableau de 32",Escrime,27/07/2024,10:50,[]
"Sabre individuel - hommes, tableau de 32",Escrime,27/07/2024,12:30,[]
"Épée individuelle - fem., tableau de 16",Escrime,27/07/2024,14:10,[]
"Sabre individuel - hommes, tableau de 16",Escrime,27/07/2024,15:00,[]
"Épée individuelle - femmes, tableau de 8",Escrime,27/07/2024,15:50,[]
"Sabre individuel - hommes, tableau de 8",Escrime,27/07/2024,16:15,[]
"Épée individuelle - femmes, 1/2 finale 1",Escrime,27/07/2024,19:00,[]
"Épée individuelle - femmes, 1/2 finale 2",Escrime,27/07/2024,19:25,[]
"Sabre individuel - hommes, 1/2 finale 1",Escrime,27/07/2024,19:50,[]
"Sabre individuel - hommes, 1/2 finale 2",Escrime,27/07/2024,20:15,[]
"Épée individuelle - femmes, match bronze",Escrime,27/07/2024,20:40,[]
"Sabre individuel - hommes, match bronze",Escrime,27/07/2024,21:05,[]
"Épée individuelle - femmes, match d'or",Escrime,27/07/2024,21:30,[]
"Sabre individuel - hommes, match d'or",Escrime,27/07/2024,21:55,[]
"Fleuret individuel - fem., tableau de 64",Escrime,28/07/2024,09:30,[]
"Épée individuelle - hom., tableau de 64",Escrime,28/07/2024,10:00,[]
"Fleuret individuel - fem., tableau de 32",Escrime,28/07/2024,10:25,[]
"Épée individuelle - hom., tableau de 32",Escrime,28/07/2024,12:25,[]
"Fleuret individuel - fem., tableau de 16",Escrime,28/07/2024,14:05,[]
"Épée individuelle - hom., tableau de 16",Escrime,28/07/2024,15:05,[]
"Fleuret individuel- femmes, tableau de 8",Escrime,28/07/2024,15:55,[]
"Épée individuelle - hommes, tableau de 8",Escrime,28/07/2024,16:25,[]
"Fleuret individuel- femmes, 1/2 finale 1",Escrime,28/07/2024,19:00,[]
"Fleuret individuel- femmes, 1/2 finale 2",Escrime,28/07/2024,19:30,[]
"Épée individuelle - hommes, 1/2 finale 1",Escrime,28/07/2024,20:00,[]
"Épée individuelle - hommes, 1/2 finale 2",Escrime,28/07/2024,20:25,[]
"Fleuret individuel- femmes, match bronze",Escrime,28/07/2024,20:50,[]
"Épée individuelle - hommes, match bronze",Escrime,28/07/2024,21:20,[]
"Fleuret individuel - femmes, match d'or",Escrime,28/07/2024,21:45,[]
"Épée individuelle - hommes, match d'or",Escrime,28/07/2024,22:15,[]
"Sabre individuel - femmes, tableau de 64",Escrime,29/07/2024,09:30,[]
"Fleuret individuel - hom., tableau de 64",Escrime,29/07/2024,09:55,[]
"Sabre individuel - femmes, tableau de 32",Escrime,29/07/2024,10:25,[]
"Fleuret individuel - hom., tableau de 32",Escrime,29/07/2024,12:05,[]
"Sabre individuel - femmes, tableau de 16",Escrime,29/07/2024,14:05,[]
"Fleuret individuel - hom., tableau de 16",Escrime,29/07/2024,14:55,[]
"Sabre individuel - femmes, tableau de 8",Escrime,29/07/2024,15:55,[]
"Fleuret individuel- hommes, tableau de 8",Escrime,29/07/2024,16:20,[]
"Sabre individuel - femmes, 1/2 finale 1",Escrime,29/07/2024,19:00,[]
"Sabre individuel - femmes, 1/2 finale 2",Escrime,29/07/2024,19:25,[]
"Fleuret individuel- hommes, 1/2 finale 1",Escrime,29/07/2024,19:50,[]
"Fleuret individuel- hommes, 1/2 finale 2",Escrime,29/07/2024,20:20,[]
"Sabre individuel - femmes, match bronze",Escrime,29/07/2024,20:50,[]
"Fleuret individuel- hommes, match bronze",Escrime,29/07/2024,21:15,[]
"Sabre individuel - femmes, match d'or",Escrime,29/07/2024,21:45,[]
"Fleuret individuel - hommes, match d'or",Escrime,29/07/2024,22:10,[]
"Épée par équipes - femmes, tableau de 8",Escrime,30/07/2024,13:30,[]
"Épée par équipes - fem., class 5-8",Escrime,30/07/2024,15:00,[]
"Épée par équipes - femmes, 1/2 finale 2",Escrime,30/07/2024,15:50,[]
