startDate,endDate,lastUpdate,cause,severity,title,message,message_nohtml,tags
2023-01-10 10:20:00,2029-07-31 23:59:00,2024-04-02 18:17:59,INFORMATION,INFORMATION,Transport à la Demande - Réservation obligatoire,"<p><strong><u>Fonctionnement du Transport à la Demande</u></strong></p><p>Le Transport à la Demande (TàD) est un service qui fonctionne uniquement sur réservation (au minimum 1 heure avant le trajet)</p><p><strong>3 possibilités pour réserver :</strong></p><p>• L’application TàD Île-de-France Mobilités sur&nbsp;<a href=""http://iOS"">iOS</a> et <a href=""http://Google Store"">Google Store</a>.</p><p>• Le site Internet&nbsp;<a href=""https://tad.idfmobilites.fr/"">https://tad.idfmobilites.fr/</a></p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>• Par téléphone : 09 70 80 96 63 (prix d'un appel local), du lundi au vendredi de 9h à 18h</p><p>A bientôt sur nos lignes !</p>","Fonctionnement du Transport à la Demande Le Transport à la Demande (TàD) est un service qui fonctionne uniquement sur réservation (au minimum 1 heure avant le trajet) 3 possibilités pour réserver : • L’application TàD Île-de-France Mobilités sur iOS et Google Store . • Le site Internet https://tad.idfmobilites.fr/ • Par téléphone : 09 70 80 96 63 (prix d'un appel local), du lundi au vendredi de 9h à 18h A bientôt sur nos lignes !",
2023-01-10 10:50:00,2029-07-31 23:59:00,2024-04-02 18:20:16,INFORMATION,INFORMATION,Bus de soirée,"<p><strong><u>Fonctionnement du bus de soirée</u></strong></p><p>Le Bus de Soirée est un bus qui attend votre train le soir depuis votre gare, pour vous déposer jusqu'à l'arrêt le plus proche de chez vous.</p><p>Le service fonctionne sans réservation, il suffit d'indiquer votre arrêt de descente au conducteur.</p><p>A bientôt sur nos lignes !</p>","Fonctionnement du bus de soirée Le Bus de Soirée est un bus qui attend votre train le soir depuis votre gare, pour vous déposer jusqu'à l'arrêt le plus proche de chez vous. Le service fonctionne sans réservation, il suffit d'indiquer votre arrêt de descente au conducteur. A bientôt sur nos lignes !",Actualité
2023-10-10 12:50:00,2030-12-31 23:50:00,2024-04-04 15:07:41,INFORMATION,INFORMATION,Plan de Transport Adapté (PTA): Express 47,"<p>Dans le cadre du plan de transport garanti mis en œuvre à partir du 4 septembre 2023, ces départs sont susceptibles de ne pas être assurés en semaine :</p><p>=&gt; Au départ de MELUN: 7:00, 7:30, 16:00 et 18:40</p><p>=&gt; Au départ de PROVINS: 8:45, 16:50, 17:15 et 17:36</p><p>&nbsp;</p><p>Veuillez nous excusez pour la gêne occasionnée</p>","Dans le cadre du plan de transport garanti mis en œuvre à partir du 4 septembre 2023, ces départs sont susceptibles de ne pas être assurés en semaine : => Au départ de MELUN: 7:00, 7:30, 16:00 et 18:40 => Au départ de PROVINS: 8:45, 16:50, 17:15 et 17:36 Veuillez nous excusez pour la gêne occasionnée",
2023-10-10 13:00:00,2030-12-30 23:00:00,2024-04-04 15:08:29,INFORMATION,INFORMATION,Plan de Transport Adapté: Express 50,"<p>Dans le cadre du plan de transport garanti mis en œuvre à partir du 4 septembre 2023, ces départs sont susceptibles de ne pas être assurés en semaine :</p><p>=&gt; Au départ de CHESSY: 7:20, 8:30, 9:30, 15:00, 16:15, 17:00, 18:00, 18:30 et 20:00</p><p>=&gt; Au départ de PROVINS: 5:00, 6:10, 7:00, 7:40, 17:00, 17:40 et 18:30</p><p>Veuillez nous excusez pour la gêne occasionnée</p>","Dans le cadre du plan de transport garanti mis en œuvre à partir du 4 septembre 2023, ces départs sont susceptibles de ne pas être assurés en semaine : => Au départ de CHESSY: 7:20, 8:30, 9:30, 15:00, 16:15, 17:00, 18:00, 18:30 et 20:00 => Au départ de PROVINS: 5:00, 6:10, 7:00, 7:40, 17:00, 17:40 et 18:30 Veuillez nous excusez pour la gêne occasionnée",
2023-12-01 11:00:00,2024-12-31 23:59:00,2024-04-02 18:33:04,PERTURBATION,INFORMATION,Déviation Lignes 603 et 623,"<p>En raison de travaux de déconstruction dans la ZAC du Bas Clichy à Clichy sous bois, le 30/05/2023 à partir de minuit pour une durée indéfinie.<br><br>Lignes 603 et 623 : Les arrêts Clichy-sous-Bois Mairie, Frédéric Ladrette, dans les 2 directions ne seront plus desservis.<br>Veuillez-vous reporter à l’arrêt provisoire Clichy-sous-Bois Mairie situé Allée Maurice Audin<br>L’arrêt Chêne Pointu dans les 2 directions ne sera plus desservi.<br>Veuillez-vous reporter à l’arrêt provisoire Chêne Pointu situé Avenue de l’Avenir.</p>","En raison de travaux de déconstruction dans la ZAC du Bas Clichy à Clichy sous bois, le 30/05/2023 à partir de minuit pour une durée indéfinie. Lignes 603 et 623 : Les arrêts Clichy-sous-Bois Mairie, Frédéric Ladrette, dans les 2 directions ne seront plus desservis. Veuillez-vous reporter à l’arrêt provisoire Clichy-sous-Bois Mairie situé Allée Maurice Audin L’arrêt Chêne Pointu dans les 2 directions ne sera plus desservi. Veuillez-vous reporter à l’arrêt provisoire Chêne Pointu situé Avenue de l’Avenir.",
2023-12-01 10:00:00,2024-12-31 23:59:00,2024-04-02 18:31:26,PERTURBATION,INFORMATION,Déplacement arrêt Gare de Chelles,<p>En raison de travaux l’arrêt Gare de Chelles Gournay est déplacé:<br><br>A partir du lundi 21 août 2023<br><br>Veuillez-vous reporter à l’arrêt provisoire<br><br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>,En raison de travaux l’arrêt Gare de Chelles Gournay est déplacé: A partir du lundi 21 août 2023 Veuillez-vous reporter à l’arrêt provisoire Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.,Actualité
2023-12-06 04:00:00,2024-12-31 23:59:00,2024-04-04 15:10:51,PERTURBATION,INFORMATION,Déplacement arrêt Lycée Bouloche,"<p>À partir du 06/12/2023, l'arrêt de départ de la ligne 644 Gutenberg/Lycée Bouloche en direction du collège Henri IV sera déplacé au 29 Boulevard Gutenberg, au niveau de l'arrêt de régulation.</p>","À partir du 06/12/2023, l'arrêt de départ de la ligne 644 Gutenberg/Lycée Bouloche en direction du collège Henri IV sera déplacé au 29 Boulevard Gutenberg, au niveau de l'arrêt de régulation.",
2023-12-07 09:50:00,2024-07-13 17:00:00,2024-04-02 18:34:20,PERTURBATION,INFORMATION,MLV-Desserte du lycée Martin Luther King le samedi,"<p>En raison de la suppression des cours le samedi au lycée Martin Luther King de Bussy-Saint-Georges, des modifications ont été apportées sur les lignes 21, 26 et 27 tous les samedis à compter du 18/11/2023.<br>- Ligne 21 : le départ de l'arrêt « Mairie » à 7h20 et la course de 12h10 au départ du lycée MLK ne circuleront plus.<br>- Ligne 26 : les départs de 7h10 et 8h20 de la gare de Lagny-Thorigny auront pour terminus la gare de Bussy-Saint-Georges à 7h35 et 8h46 ; la course au départ du lycée MLK de 12h15 prendra son départ à la gare de Bussy-Saint-Georges à 12h19.<br>- Ligne 27 : les départs de 7h27 et 8h27 de la gare de Bussy-Saint-Georges auront pour terminus la gare de Bussy-Saint-Georges à 7h46 et 8h46 ; la course au départ du lycée MLK de 12h15 prendra son départ à la gare de Bussy-Saint-Georges à 12h21.</p>","En raison de la suppression des cours le samedi au lycée Martin Luther King de Bussy-Saint-Georges, des modifications ont été apportées sur les lignes 21, 26 et 27 tous les samedis à compter du 18/11/2023. - Ligne 21 : le départ de l'arrêt « Mairie » à 7h20 et la course de 12h10 au départ du lycée MLK ne circuleront plus. - Ligne 26 : les départs de 7h10 et 8h20 de la gare de Lagny-Thorigny auront pour terminus la gare de Bussy-Saint-Georges à 7h35 et 8h46 ; la course au départ du lycée MLK de 12h15 prendra son départ à la gare de Bussy-Saint-Georges à 12h19. - Ligne 27 : les départs de 7h27 et 8h27 de la gare de Bussy-Saint-Georges auront pour terminus la gare de Bussy-Saint-Georges à 7h46 et 8h46 ; la course au départ du lycée MLK de 12h15 prendra son départ à la gare de Bussy-Saint-Georges à 12h21.",
2023-12-07 09:55:00,2024-07-14 23:59:00,2024-04-04 15:10:02,PERTURBATION,INFORMATION,MLV-L12 Décalage horaire du lundi au vendredi,"<p>A partir du 6 novembre 2023, la course de 12h28 au départ de la gare de Lagny-Thorigny est décalée à 12h33.<br>Horaires disponibles sur le site Île-de-France Mobilités rubrique HORAIRES<br>Nous vous remercions pour votre compréhension.<br><br>Horaire valable du lundi au vendredi, jusqu’au 14 juillet 2024.</p>","A partir du 6 novembre 2023, la course de 12h28 au départ de la gare de Lagny-Thorigny est décalée à 12h33. Horaires disponibles sur le site Île-de-France Mobilités rubrique HORAIRES Nous vous remercions pour votre compréhension. Horaire valable du lundi au vendredi, jusqu’au 14 juillet 2024.",
2023-12-07 10:00:00,2024-07-14 23:59:00,2024-04-04 15:09:18,PERTURBATION,INFORMATION,MLV-L07 Décalage horaire du mercredi,"<p>A partir du 6 novembre 2023, la course de 12h45 au départ du collège Moulin à Vent, le mercredi, est décalée à 12h50. Nous vous remercions pour votre compréhension.<br>Horaires disponibles sur le site rubrique horaires.<br><br>Horaire valable uniquement le mercredi en période scolaire, jusqu’au 14 juillet 2024.</p>","A partir du 6 novembre 2023, la course de 12h45 au départ du collège Moulin à Vent, le mercredi, est décalée à 12h50. Nous vous remercions pour votre compréhension. Horaires disponibles sur le site rubrique horaires. Horaire valable uniquement le mercredi en période scolaire, jusqu’au 14 juillet 2024.",
2023-12-07 10:00:00,2024-07-14 23:59:00,2024-04-04 15:09:41,PERTURBATION,INFORMATION,MLV-L04 - Décalage horaire du mercredi,"<p>A partir du 6 novembre 2023, la course de 12h45 au départ du collège Moulin à Vent, le mercredi, est décalée à 12h50. Nous vous remercions pour votre compréhension. Horaires disponibles sur le site rubrique HORAIRES<br><br>Horaire valable uniquement le mercredi en période scolaire, jusqu’au 14 juillet 2024.</p>","A partir du 6 novembre 2023, la course de 12h45 au départ du collège Moulin à Vent, le mercredi, est décalée à 12h50. Nous vous remercions pour votre compréhension. Horaires disponibles sur le site rubrique HORAIRES Horaire valable uniquement le mercredi en période scolaire, jusqu’au 14 juillet 2024.",
2023-11-24 11:00:00,2024-06-30 23:00:00,2024-04-05 15:40:09,PERTURBATION,INFORMATION,"Arrêt Cartonnerie, Dammarie-les-Lys",<p>Pour des raisons techniques l'arrêt Cartonnerie (Dammarie les Lys ligne 3601) ne sera pas desservi jusqu'à nouvel ordre.<br>Veuillez vous reporter à l'arrêt Farcy.&nbsp;<br>Veuillez nous excuser pour la gêne occasionnée.</p>,Pour des raisons techniques l'arrêt Cartonnerie (Dammarie les Lys ligne 3601) ne sera pas desservi jusqu'à nouvel ordre. Veuillez vous reporter à l'arrêt Farcy. Veuillez nous excuser pour la gêne occasionnée.,
2023-12-26 09:45:00,2024-07-05 23:59:00,2024-04-04 17:17:26,PERTURBATION,INFORMATION,MLV-L32 modification horaires du 06-11 au 05-07-24,"<p>// PROLONGATION JUSQU'AU 05 JUILLET 2024 //<br>En raison de travaux sur la commune de Villeneuve-Saint-Denis, des ajustements d’horaires sont effectués sur les départs suivants :<br>Gare de Val d’Europe 7h29 et 8h30<br>Le Gibet 7h53<br>Du lundi 06 novembre au 05 juillet 2024<br>Merci de bien vouloir prendre connaissance de vos nouveaux horaires de passage en direction du Collège Vermay et de la Gare de Tournan sur le site ou application rubrique HORAIRES.</p>","// PROLONGATION JUSQU'AU 05 JUILLET 2024 // En raison de travaux sur la commune de Villeneuve-Saint-Denis, des ajustements d’horaires sont effectués sur les départs suivants : Gare de Val d’Europe 7h29 et 8h30 Le Gibet 7h53 Du lundi 06 novembre au 05 juillet 2024 Merci de bien vouloir prendre connaissance de vos nouveaux horaires de passage en direction du Collège Vermay et de la Gare de Tournan sur le site ou application rubrique HORAIRES.",
2023-12-29 20:00:00,2024-06-30 20:00:00,2024-04-05 16:16:56,PERTURBATION,INFORMATION,Dammaarie les Lys Travaux H. Barbusse,"<p>Du Lundi 20 Février 2023 au Dimanche 30 juin 2024 inclus<br>En raison de travaux rue Henri Barbusse à Dammarie-les-Lys la ligne 3607 est déviée<br>- Les arrêts Curie, Marché Couvert, Mairie et Château Bouillants ne seront pas desservis.<br>- Report possible à l'arrêt provisoire Berthelot</p>","Du Lundi 20 Février 2023 au Dimanche 30 juin 2024 inclus En raison de travaux rue Henri Barbusse à Dammarie-les-Lys la ligne 3607 est déviée - Les arrêts Curie, Marché Couvert, Mairie et Château Bouillants ne seront pas desservis. - Report possible à l'arrêt provisoire Berthelot",
2023-12-29 19:00:00,2024-06-30 20:00:00,2024-04-05 16:17:20,PERTURBATION,INFORMATION,Dammarie les Lys_Travaux rue H. Barbusse 3604,<p>Du Lundi 20 Février 2023 au Dimanche 30 juin 2024 inclus<br>En raison de travaux rue Henri Barbusse à Dammarie-les-Lys la ligne 3604 est déviée<br>- Les arrêts Marché Couvert et Mairie sont reportés à l'arrêt Curie (desservi en double sens pendant la durée des travaux).<br>- L'arrêt Château Bouillants est reporté à Jean de la Fontaine.</p>,Du Lundi 20 Février 2023 au Dimanche 30 juin 2024 inclus En raison de travaux rue Henri Barbusse à Dammarie-les-Lys la ligne 3604 est déviée - Les arrêts Marché Couvert et Mairie sont reportés à l'arrêt Curie (desservi en double sens pendant la durée des travaux). - L'arrêt Château Bouillants est reporté à Jean de la Fontaine.,
2024-01-04 16:50:00,2024-06-30 23:59:00,2024-04-05 16:09:30,INFORMATION,INFORMATION,L15 arrêt 'Parc de Vilgénis' vers Massy déplacé (depuis le 04/01/24),"<p>En raison de la requalification de la rue de Vilgénis à <i><strong>Massy</strong></i>,</p><p><span style=""color:#397b21;""><strong>L'arrêt 'Parc de Vilgénis' à destination de Gare de Massy-Palaiseau RER C est déplacé définitivement sur l'abribus en commun avec la ligne 119.</strong></span></p><p><strong><u>A partir du jeudi 4 janvier 2024</u></strong></p><p>Fi_2024_006</p>","En raison de la requalification de la rue de Vilgénis à Massy , L'arrêt 'Parc de Vilgénis' à destination de Gare de Massy-Palaiseau RER C est déplacé définitivement sur l'abribus en commun avec la ligne 119. A partir du jeudi 4 janvier 2024 Fi_2024_006",Actualité
2024-01-05 08:20:00,2026-12-31 09:04:00,2024-04-09 09:46:42,INFORMATION,INFORMATION,Informations - Ligne 46 - ITL,"<p>Nous vous informons qu'en raison d'une interdiction de trafic local (ITL) sur la ligne 46 , les conducteurs ont le droit de ne pas prendre en charge et de ne pas faire descendre les usagers à certains arrêts, ceci afin de ne pas faire de la concurrence au réseau de transport local existant. Cette ITL s'applique pour les arrêts suivants :&nbsp;</p><p><strong><u>En direction de MELUN ;&nbsp;</u></strong></p><p>- <strong>La montée est interdite</strong> aux arrêts<i> Place St Jean,</i> <i>St Just Pascal,</i> <i>St Just Clémenceau</i>, <i>Victor Hugo-Porte de Paris</i> et G<i>are de Melun-Rue de l'Industrie.</i></p><p>-<strong> La descente est interdite</strong> aux arrêts&nbsp;<i>St Nicolas</i> et <i>Place Lepesme</i>.</p><p>&nbsp;</p><p><strong><u>En direction de MONTEREAU</u></strong></p><p>- <strong>La montée est interdite</strong> aux arrêts <i>St Nicolas </i>et Place&nbsp;<i>Lepesme</i></p><p>- <strong>La descente est interdite</strong> aux arrêts <i>Place St Jean</i>, <i>St Juste Clémenceau</i> et <i>Saint Just Pascal</i></p><p>Merci de votre compréhension.</p>","Nous vous informons qu'en raison d'une interdiction de trafic local (ITL) sur la ligne 46 , les conducteurs ont le droit de ne pas prendre en charge et de ne pas faire descendre les usagers à certains arrêts, ceci afin de ne pas faire de la concurrence au réseau de transport local existant. Cette ITL s'applique pour les arrêts suivants : En direction de MELUN ; - La montée est interdite aux arrêts Place St Jean, St Just Pascal, St Just Clémenceau , Victor Hugo-Porte de Paris et G are de Melun-Rue de l'Industrie. - La descente est interdite aux arrêts St Nicolas et Place Lepesme . En direction de MONTEREAU - La montée est interdite aux arrêts St Nicolas et Place Lepesme - La descente est interdite aux arrêts Place St Jean , St Juste Clémenceau et Saint Just Pascal Merci de votre compréhension.",
2024-02-13 15:10:00,2024-09-30 17:10:00,2024-04-04 15:10:27,INFORMATION,INFORMATION,Information voyageurs,"<p><strong>À partir du 19 février 2024 et de manière définitive</strong></p><p>L’arrêt <strong>Sécurité Sociale </strong>en direction de Poissy est reporté à 80 mètres, en face de la rue des Fossés</p><p>Nous vous remercions pour votre compréhension</p><p><a href=""https://prismic-io.s3.amazonaws.com/portail-idfm-operateurs/bc016c37-7b56-4301-b446-06a9b98d7759_Information+voyageur+S%C3%A9curit%C3%A9+Sociale+L87.pdf""><strong>Pour plus d'informations,&nbsp;cliquez ici</strong></a></p>","À partir du 19 février 2024 et de manière définitive L’arrêt Sécurité Sociale en direction de Poissy est reporté à 80 mètres, en face de la rue des Fossés Nous vous remercions pour votre compréhension Pour plus d'informations, cliquez ici",Actualité
2024-02-22 16:00:00,2024-08-01 00:00:00,2024-04-02 17:34:56,PERTURBATION,INFORMATION,Information Bus de nuit Ligne N123,<p>Voyagez sereinement avec un titre de transport toujours en poche.<br>Vous pouvez à tout moment acheter un ticket par SMS&nbsp;<br>Envoyez BUSN123 au 93100<br>📱1 SMS = 1 Ticket Bus<br>⏱️Valable 1 heure sans correspondance</p>,Voyagez sereinement avec un titre de transport toujours en poche. Vous pouvez à tout moment acheter un ticket par SMS Envoyez BUSN123 au 93100 📱1 SMS = 1 Ticket Bus ⏱️Valable 1 heure sans correspondance,
2024-03-04 07:00:00,2024-06-28 22:00:00,2024-04-08 12:00:18,PERTURBATION,INFORMATION,Dammarie-les-Lys - Travaux ZA Chamlys,"<p>Du 4 mars eu 28 juin 2024<br>En raison de travaux rue Vernin et Léon Foucault dans la ZA de Chamlys, la ligne 3604 est déviée.&nbsp;<br>L'arrêt Vernin est reporté soit à Nouveau Cimetière soit à Chamlys.&nbsp;<br>Veuillez nous excuser pour la gêne occasionnée.</p>","Du 4 mars eu 28 juin 2024 En raison de travaux rue Vernin et Léon Foucault dans la ZA de Chamlys, la ligne 3604 est déviée. L'arrêt Vernin est reporté soit à Nouveau Cimetière soit à Chamlys. Veuillez nous excuser pour la gêne occasionnée.",
2024-03-05 00:00:00,2024-06-15 23:00:00,2024-04-05 16:07:47,PERTURBATION,INFORMATION,Montmorency - Perturbation - 1537,"<p>En raison de travaux, l’arrêt<br>Les Sablons ne<br>sera pas desservi en direction de la gare<br>d’Épinay sur Seine .<br>Merci<br>de vous reporter aux arrêts « Gare<br>Villetaneuse » ou « l’Avenue du Maroc »<br>en direction de la gare d’Epinay sur Seine.</p>","En raison de travaux, l’arrêt Les Sablons ne sera pas desservi en direction de la gare d’Épinay sur Seine . Merci de vous reporter aux arrêts « Gare Villetaneuse » ou « l’Avenue du Maroc » en direction de la gare d’Epinay sur Seine.",
2024-03-11 06:00:00,2024-06-07 17:00:00,2024-04-08 12:23:52,PERTURBATION,INFORMATION,Travaux - Report Arrêt Val André - Ligne Express1,"<p>#Travaux #LigneExpress1 #Ligne18S<br>À partir du 11 mars 2024 et pour une durée de 13 semaines (environ jusqu'au 07 juin 2024),&nbsp;<br>En raison des travaux de requalification de la voirie sur la contre-allée de l'avenue de Saint-Germain au Port-Marly, l'arrêt ""Val André"" des lignes Express1 et 18S est reporté à 90m au n°23 N13, Port-Marly.</p>","#Travaux #LigneExpress1 #Ligne18S À partir du 11 mars 2024 et pour une durée de 13 semaines (environ jusqu'au 07 juin 2024), En raison des travaux de requalification de la voirie sur la contre-allée de l'avenue de Saint-Germain au Port-Marly, l'arrêt ""Val André"" des lignes Express1 et 18S est reporté à 90m au n°23 N13, Port-Marly.",
2024-03-21 06:47:00,2024-09-30 23:59:00,2024-04-04 15:09:00,INFORMATION,INFORMATION,Bus Licorne (SGO) - Place Colonel A. Beltrame - Nouvel emplacement,"<p><strong><u>Bus Licorne (SGO) - Place Colonel A. Beltrame - Nouvel emplacement :</u></strong><br><br><span style=""color:rgb(15,20,25);"">L'arrêt Place Colonel A. Beltrame est de nouveau desservi, mais celui-ci a été déplacé au niveau du passage souterrain (Rue Roger Salengro).</span><br><br><span style=""color:rgb(15,20,25);"">Merci de votre compréhension.&nbsp;</span></p>","Bus Licorne (SGO) - Place Colonel A. Beltrame - Nouvel emplacement : L'arrêt Place Colonel A. Beltrame est de nouveau desservi, mais celui-ci a été déplacé au niveau du passage souterrain (Rue Roger Salengro). Merci de votre compréhension.",Actualité
2024-04-02 00:00:00,2024-06-28 03:00:00,2024-03-26 16:30:17,PERTURBATION,INFORMATION,Déviation Ligne 602 direction Corot,"<p>En raison de travaux de voirie, l’arrêt « Denis Papin» en direction de Corot ne sera pas desservi : <br>Du mardi 2 avril au vendredi 28 juin 2024.<br>Veuillez-vous reporter à l’arrêt Rond-Point des Sciences et Maison de Fer.<br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>","En raison de travaux de voirie, l’arrêt « Denis Papin» en direction de Corot ne sera pas desservi : Du mardi 2 avril au vendredi 28 juin 2024. Veuillez-vous reporter à l’arrêt Rond-Point des Sciences et Maison de Fer. Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.",
2024-04-08 05:00:00,2024-06-28 23:00:00,2024-04-03 15:15:17,PERTURBATION,INFORMATION,Travaux - R1 et R2N - du 08/04/24 au 28/06/24,"<p>Travaux - Lignes R1 et R2N<br>Du 08/06/24 au 28/06/24 - 24h/24h<br>En raison des travaux sur le carrefour de la rue André Bonnenfant et la rue de Paris à Saint-Germain-en-Laye, les lignes R1 et R2N seront déviées en direction de la Gare de Saint-Germain-en-Laye - Gare Routière. <br>Arrêts non desservis : ""Joffre"" et ""Rue de la Salle"". <br>Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.</p>","Travaux - Lignes R1 et R2N Du 08/06/24 au 28/06/24 - 24h/24h En raison des travaux sur le carrefour de la rue André Bonnenfant et la rue de Paris à Saint-Germain-en-Laye, les lignes R1 et R2N seront déviées en direction de la Gare de Saint-Germain-en-Laye - Gare Routière. Arrêts non desservis : ""Joffre"" et ""Rue de la Salle"". Nous vous prions de bien vouloir nous excuser pour la gêne occasionnée.",
2024-04-09 11:25:00,2027-04-30 13:25:00,2024-04-09 11:31:07,INFORMATION,INFORMATION,"Réseau Ile-de-France Ouest : Ligne Express 80, montées et descentes autorisées entre ""Mantes-la-Ville"" et ""Cergy"" dans les deux sens.","<p>Réseau Ile-de-France Ouest : Express80, seules les montées sont autorisées entre “Gare de Mantes-la-Jolie&nbsp;» et «&nbsp;Villette&nbsp;» en direction de Cergy, et de “Université des Chênes” à “La Cigale” en direction de Mantes la Ville.&nbsp;</p><p>&nbsp;</p><p><strong>En direction de Cergy</strong>, l’arrêt «&nbsp;Calmette&nbsp;»&nbsp;est réservé à la montée uniquement et l’arrêt «&nbsp;Gare Saint Christophe&nbsp;» à la descente uniquement.&nbsp;</p><p>&nbsp;</p><p><strong>En direction de Mantes-la-Ville</strong>, les arrêts «&nbsp;Gare Saint Christophe&nbsp;» et «&nbsp;Marjoberts&nbsp;» sont réservés à la montée uniquement. L’arrêt «&nbsp;Calmette&nbsp;» est réservé à la descente uniquement.</p><p>&nbsp;</p><p><span style=""background-color:white;color:#0D0D0D;"">Ces stations sont soumises à une Interdiction de Trafic Local (ITL), ce qui signifie que les conducteurs ont le droit de prendre en charge des usagers mais pas de les faire descendre, ceci afin de ne pas faire de concurrence au réseau de transport local.</span></p>","Réseau Ile-de-France Ouest : Express80, seules les montées sont autorisées entre “Gare de Mantes-la-Jolie » et « Villette » en direction de Cergy, et de “Université des Chênes” à “La Cigale” en direction de Mantes la Ville. En direction de Cergy , l’arrêt « Calmette » est réservé à la montée uniquement et l’arrêt « Gare Saint Christophe » à la descente uniquement. En direction de Mantes-la-Ville , les arrêts « Gare Saint Christophe » et « Marjoberts » sont réservés à la montée uniquement. L’arrêt « Calmette » est réservé à la descente uniquement. Ces stations sont soumises à une Interdiction de Trafic Local (ITL), ce qui signifie que les conducteurs ont le droit de prendre en charge des usagers mais pas de les faire descendre, ceci afin de ne pas faire de concurrence au réseau de transport local.",
2024-04-11 14:00:00,2024-12-31 00:00:00,2024-04-11 13:25:14,PERTURBATION,INFORMATION,Déviation Evry-Courcouronnes,"<p>En raison de travaux Gare d’Evry Courcouronnes niveau 1, une déviation est mise en place, dans le sens Evry, après l’arrêt Saint Guénault, les bus vont directement à la gare routière d’Evry Courcouronnes (niveau 0), puis ils desserviront les arrêts Cité administrative et institut de Biologie. Dans le sens Massy, au départ de la gare Niveau 0, les bus desservent arrêts Institut biologie, cité Administrative et Saint Guénault,<br>Du mardi 1er août 2023 à la fin des travaux</p>","En raison de travaux Gare d’Evry Courcouronnes niveau 1, une déviation est mise en place, dans le sens Evry, après l’arrêt Saint Guénault, les bus vont directement à la gare routière d’Evry Courcouronnes (niveau 0), puis ils desserviront les arrêts Cité administrative et institut de Biologie. Dans le sens Massy, au départ de la gare Niveau 0, les bus desservent arrêts Institut biologie, cité Administrative et Saint Guénault, Du mardi 1er août 2023 à la fin des travaux",
2024-04-22 06:00:00,2024-06-22 23:00:00,2024-04-15 10:50:10,PERTURBATION,INFORMATION,Travaux Morsang-sur-Orge,"<p>En raison de travaux de voirie, une déviation est mise en place. Les arrêts Place de la Libération et Le Parc ne sont pas desservis : <br>L'arrêt Résidence est reporté sur l'arrêt du même nom Route de Chasse.</p>","En raison de travaux de voirie, une déviation est mise en place. Les arrêts Place de la Libération et Le Parc ne sont pas desservis : L'arrêt Résidence est reporté sur l'arrêt du même nom Route de Chasse.",
2024-01-08 06:00:00,2024-12-31 20:00:00,2024-04-24 14:25:12,PERTURBATION,INFORMATION,Melun_travaux rue Edouard Branly,<p>Du Lundi 8 Janvier 2024 au 31 décembre 2024<br>En raison de travaux rue Edouard Branly la ligne 3611 est déviée en direction de Limoges Fourches au départ de 3 Horloges.<br>- L'arrêt Branly sera reporté rue Jacques Oudot dans ce sens.</p>,Du Lundi 8 Janvier 2024 au 31 décembre 2024 En raison de travaux rue Edouard Branly la ligne 3611 est déviée en direction de Limoges Fourches au départ de 3 Horloges. - L'arrêt Branly sera reporté rue Jacques Oudot dans ce sens.,
2024-01-08 06:00:00,2024-12-31 23:00:00,2024-04-24 14:25:21,PERTURBATION,INFORMATION,Melun_Travaux rue Edouard Branly,<p>Du Lundi 8 Janvier 2024 au 31 décembre 2024<br>En raison de travaux rue Edouard Branly la ligne 3609 est déviée en direction de Vaux-le-Pénil au départ de 3 Horloges.<br>- L'arrêt Branly sera reporté rue Jacques Oudot dans ce sens.</p>,Du Lundi 8 Janvier 2024 au 31 décembre 2024 En raison de travaux rue Edouard Branly la ligne 3609 est déviée en direction de Vaux-le-Pénil au départ de 3 Horloges. - L'arrêt Branly sera reporté rue Jacques Oudot dans ce sens.,
2024-04-30 03:00:00,2024-12-31 23:00:00,2024-04-25 15:55:27,PERTURBATION,INFORMATION,BOISSY-SAINT-LEGER - Gare routière,"<p>A compter du mardi 30 avril 2024, suite aux travaux en gare routière de Boissy-Saint-Léger, les arrêts Gare de Boissy-St-Léger seront reportés sur la RN 19 (avenue du Général Leclerc).<br>Merci de votre compréhension.</p>","A compter du mardi 30 avril 2024, suite aux travaux en gare routière de Boissy-Saint-Léger, les arrêts Gare de Boissy-St-Léger seront reportés sur la RN 19 (avenue du Général Leclerc). Merci de votre compréhension.",
